sales,age,coupon
44.123,38,0
45.781,35,0
42.271,38,1
33.672,33,1
35.006,31,1
31.941,33,1
41.533,33,1
66.935,32,1
57.69,43,0
25.886,38,0
51.496,31,1
56.145,31,1
45.542,34,1
37.119,37,1
25.561,33,1
49.373,37,1
41.99,33,1
39.296,37,1
26.075,30,1
42.897,33,1
38.618,38,0
44.938,43,0
46.033,33,1
33.586,34,1
30.054,40,0
26.361,37,1
47.953,36,1
27.336,27,1
51.162,31,1
50.315,41,1
32.197,34,1
29.016,43,0
41.758,37,0
43.313,43,0
42.384,56,0
27.596,31,1
60.72,36,1
47.307,41,0
23.163,28,1
39.786,45,0
60.383,30,1
62.003,33,1
38.878,34,1
45.962,38,1
51.028,29,1
31.983,33,1
44.406,34,1
43.503,38,1
29.708,32,1
46.64,42,1
41.387,32,1
40.573,37,0
44.351,32,0
33.892,28,1
44.093,45,0
41.441,32,1
39.74,28,1
45.625,32,0
45.517,21,1
57.298,35,0
44.255,31,1
35.542,44,0
33.614,31,1
45.433,31,1
41.242,29,1
48.382,38,1
21.95,33,0
40.889,35,1
44.793,35,1
35.133,31,1
38.561,37,1
27.542,35,1
46.608,41,0
52.486,37,1
33.638,28,1
37.349,40,1
38.825,30,1
51.331,30,1
54.072,40,0
42.631,26,1
50.62,47,0
65.599,39,1
48.292,40,0
39.526,36,1
36.144,41,0
43.985,38,1
41.509,46,0
32.983,39,1
48.314,37,1
30.33,31,1
41.004,34,1
53.399,39,1
46.817,37,1
38.247,36,1
62.08,42,0
39.009,38,0
38.417,39,1
39.165,48,1
30.899,35,1
31.398,35,0
43.857,28,1
39.328,43,1
36.825,41,0
28.003,36,1
57.543,32,1
31.17,36,1
20.404,36,0
42.671,29,1
43.551,33,1
30.951,29,1
43.739,37,1
45.864,41,1
46.465,35,1
56.483,38,0
51.412,29,1
37.458,34,1
45.471,36,1
46.083,35,0
36.761,30,1
48.482,36,1
42.598,36,1
46.522,48,0
54.987,38,1
20.523,25,1
41.044,41,1
35.828,37,1
47.221,49,0
50.153,32,1
32.869,34,1
41.653,45,0
37.414,29,1
60.904,35,1
41.423,29,1
22.57,36,0
37.338,45,1
38.538,38,0
39.077,45,1
47.456,37,0
23.278,30,0
55.824,34,1
40.931,40,0
65.067,36,1
62.148,44,0
49.368,34,1
29.427,34,1
49.787,38,0
60.918,34,0
34.622,34,1
42.561,31,1
38,31,1
71.215,38,1
44.298,31,1
43.742,34,1
24.426,41,0
46.835,37,0
35.953,36,1
29.32,40,1
28.966,31,1
53.461,38,0
72.967,40,1
38.443,32,1
36.505,31,1
38.252,34,1
36.416,35,0
38.737,39,1
47.177,39,0
51.096,30,0
45.321,39,1
48.059,36,1
32.02,36,0
36.304,42,0
38.408,33,1
46.42,30,1
66.934,33,1
48.337,35,1
54.672,42,1
33.589,35,0
43.777,35,1
36.754,32,1
29.665,30,1
48.064,45,1
42.96,39,1
36.475,35,1
52.936,30,1
40.708,35,1
39.622,39,0
54.715,35,1
38.75,31,1
40.799,29,1
41.761,37,0
27.086,34,1
33.403,31,1
54.752,24,1
32.349,36,1
21.92,45,1
45.086,30,1
34.229,38,1
38.684,43,1
53.747,35,1
52.322,32,1
45.952,34,1
38.704,31,1
52.142,34,1
45.486,35,0
45.013,34,1
26.14,24,1
35.361,31,1
58.495,40,1
48.019,29,1
44.702,36,1
55.006,38,1
45.991,31,1
64.357,35,1
43.624,45,0
23.961,40,1
39.859,36,1
43.876,38,1
43.35,38,1
54.188,33,1
41.219,30,1
55.379,34,0
41.404,33,1
54.153,28,1
66.054,32,1
41.579,37,0
41.19,36,1
19.972,34,1
40.639,23,1
63.463,38,1
38.38,44,0
35.1,31,1
31.17,31,1
38.785,38,1
39.83,24,1
39.622,39,1
43.369,45,1
45.06,26,1
36.101,29,1
47.316,34,1
30.788,24,1
57.695,33,1
38.999,35,1
33.766,39,1
37.298,38,1
46.368,36,1
46.902,39,0
32.189,33,0
30.101,36,1
48.293,39,1
58.03,39,1
37.863,30,1
35.566,30,1
45.929,29,1
41.466,46,0
45.177,37,0
29.956,38,1
38.496,41,0
46.137,37,1
43.851,28,1
30.72,38,0
53.753,40,1
67.193,36,1
36.126,39,1
25.13,40,0
32.136,41,0
49.38,39,0
46.307,43,0
47.967,38,0
40.15,42,0
17.924,26,1
48.886,39,1
42.05,33,1
20.479,36,1
31.54,37,0
61.61,42,1
47.122,35,0
25.065,37,1
31.508,32,0
41.664,27,1
46.833,37,0
47.353,30,1
51.151,36,1
54.048,36,0
32.524,35,1
61.077,32,1
45.917,32,1
56.12,35,1
28.83,45,0
57.362,42,1
40.806,22,1
38.866,36,0
54.48,33,1
49.671,32,1
57.128,35,1
59.499,36,0
44.834,39,0
40.312,38,0
37.68,40,1
47.76,36,0
46.886,39,0
52.185,33,1
45.246,39,1
55.819,42,1
62.238,37,0
36.221,41,0
44.526,32,1
37.904,37,1
53.218,28,1
49.4,34,1
69.726,30,1
39.32,26,1
50.68,37,1
45.107,36,1
52.368,31,1
36.712,39,0
42.425,48,0
48.369,32,1
46.08,34,1
67.006,36,0
62.125,40,0
54.217,32,1
39.927,31,1
45.116,24,1
48.806,34,1
63.694,38,1
32.463,29,1
44.017,23,1
54.549,23,1
35.337,37,1
26.073,38,1
40.912,32,1
45.232,37,0
50.245,33,1
53.039,39,1
60.19,35,1
33.304,34,1
44.894,38,1
51.384,39,1
34.529,45,0
44.677,38,0
49.618,41,1
49.957,40,1
50.862,42,0
42.638,38,1
50.057,42,0
49.235,34,1
48.13,36,1
43.952,34,0
38.171,36,1
43.131,45,1
24.026,28,1
42.603,44,1
22.273,29,1
36.573,33,0
41.632,31,1
21.709,33,1
36.932,36,1
37.918,34,1
50.461,43,1
39.825,37,0
38.571,34,1
50.76,32,1
41.672,37,1
48.587,32,1
39.171,37,0
62.793,39,1
30.998,28,1
31.257,32,1
53.44,43,0
47.036,32,1
25.39,31,0
42.399,38,0
58.839,41,0
37.494,41,1
30.317,36,1
42.163,37,0
40.311,39,0
37.476,36,1
40.756,31,1
38.966,30,1
48.879,39,1
47.472,41,0
45.392,44,0
63.88,38,1
36.576,33,1
39.383,42,1
62.419,36,0
41.837,26,1
32.237,40,0
43.141,42,0
61.25,31,1
54.137,33,1
54.022,39,1
48.427,38,0
26.405,34,0
44.809,38,1
38.5,34,1
51.196,43,1
50.895,42,0
35.914,35,1
45.298,27,1
46.827,34,1
41.101,23,1
48.917,33,1
26.491,34,1
36.525,37,1
34.39,34,1
42.748,42,0
65.413,49,0
47.471,38,0
21.618,34,1
46.233,35,1
42.8,28,1
43.397,39,1
50.484,38,0
36.477,28,1
44.37,33,1
45.021,49,0
51.213,36,1
56.122,36,1
41.323,25,1
42.54,37,1
34.02,36,1
47.449,35,1
57.262,38,0
42.741,30,1
32.413,38,1
50.517,35,1
52.587,36,1
31.238,36,1
60.784,40,0
49.644,30,1
54.515,39,0
32.598,45,0
39.133,33,1
30.307,39,1
33.031,33,1
32.619,34,0
32.262,38,1
33.907,34,1
54.781,31,0
49.5,30,1
42.998,34,1
45.236,34,0
42.113,41,0
41.415,43,1
47.29,33,1
39.754,44,1
44.603,30,1
49.318,32,1
23.016,43,0
41.783,38,1
46.506,37,1
66.858,34,1
41.556,31,0
57.393,39,0
35.924,31,1
50.951,39,1
48.353,41,0
46.911,26,1
48.011,26,1
35.305,31,1
43.725,34,1
44.769,39,1
35.891,29,1
50.32,40,1
41.332,38,1
49.955,36,0
41.727,40,1
39.582,35,1
35.289,42,0
41.813,34,0
40.26,34,1
41.412,32,1
42.527,37,1
29.534,41,0
44.82,38,1
44.756,31,1
40.2,31,1
39.468,30,1
31.091,31,1
35.944,34,1
49.067,34,1
51.668,40,1
43.811,33,1
44.864,28,1
38.005,42,1
33.411,36,1
47.287,31,1
36.405,35,1
34.836,42,1
46.689,38,0
47.762,43,1
47.102,32,1
43.332,36,0
35.698,36,1
35.757,44,1
46.055,34,1
55.953,43,0
45.75,30,1
33.914,36,1
30.166,36,1
35.779,28,1
50.314,29,1
31.681,28,1
44.28,29,1
34.166,36,1
43.991,36,0
50.212,37,0
40.616,31,1
45.319,38,1
49.025,31,1
56.441,33,1
47.213,31,1
40.351,38,1
48.452,31,1
38.04,29,1
49.534,37,1
52.991,37,1
48.358,38,1
56.092,33,1
40.514,37,1
36.297,35,1
34.337,39,0
42.086,47,0
43.952,33,1
53.414,39,1
48.67,39,1
30.972,34,1
34.593,36,1
53.797,38,0
36.831,34,1
35.092,29,1
58.068,29,1
32.879,29,1
52.489,37,1
45.087,36,1
43.758,42,0
42.78,34,1
44.125,42,1
50.248,31,1
38.924,24,1
52.958,30,0
40.8,33,1
49.902,26,1
43.537,33,1
47.481,38,1
52.594,34,1
48.907,36,0
36.712,39,1
56.657,37,1
28.287,38,0
38.427,34,1
58.071,25,1
48.437,30,0
51.131,35,1
40.911,44,1
50.76,42,1
46.774,29,1
45.852,35,1
36.134,40,0
34.882,28,1
43.793,37,1
38.163,34,1
57.379,32,1
42.958,29,1
47.598,31,1
44.139,33,0
48.198,28,1
51.614,37,1
42.228,28,1
57.662,27,1
35.705,35,0
35.526,27,1
53.774,35,1
37.573,40,0
61.673,32,1
42.106,25,1
57.061,38,1
51.064,37,1
63.495,35,1
32.706,34,1
37.248,33,1
58.141,33,1
64.7,38,1
64.762,39,1
41.534,43,0
24.704,34,1
45.78,40,0
29.632,36,1
61.688,38,1
45.073,37,0
49.588,32,1
37.202,36,1
37.368,29,1
46.545,36,0
44.31,36,1
64.889,35,1
30.141,42,1
53.596,33,1
53.527,30,0
39.11,41,1
53.922,40,1
22.538,31,1
51.932,40,0
45.465,35,1
35.132,24,1
42.234,38,0
45.157,42,0
29.727,35,1
46.846,42,1
47.534,32,1
60.301,32,1
38.29,30,1
49.749,37,0
60.563,46,0
42.462,29,1
52.247,38,1
46.249,28,1
46.959,36,0
55.359,32,1
38.253,37,1
42.649,34,1
49.717,40,0
35.754,44,1
48.188,34,1
26.721,33,1
53.44,37,1
48.677,26,1
23.799,33,0
46.613,37,1
53.361,31,1
45.987,31,1
40.787,40,0
50.711,33,1
32.631,37,1
38.497,30,1
43.928,38,1
58.839,35,1
53.26,36,0
46.971,36,1
49.292,33,1
29.936,33,1
39.112,34,0
24.987,36,1
52.961,32,1
23.841,36,1
50.817,46,1
28.999,26,1
53.959,34,1
54.493,38,1
53.184,38,0
31.251,39,0
49.411,36,1
32.073,37,0
43.193,38,1
34.838,37,0
40.183,35,1
38.934,33,1
44.514,36,1
51.092,39,1
47.8,30,0
38.409,40,0
43.929,35,0
25.382,28,1
49.123,27,1
41.688,31,1
54.195,30,1
45.139,35,1
40.857,32,1
51.588,39,0
38.356,34,1
42.037,29,0
62.702,47,0
44.575,25,1
32.313,35,1
55.48,34,1
48.292,43,0
31.491,31,1
47.167,43,1
47.611,40,0
23.851,33,1
41.024,40,1
39.113,38,0
22.805,38,0
48.849,34,1
27.909,33,1
38.068,40,1
31.359,33,0
47.319,38,1
33.092,27,1
61.521,39,0
48.749,50,0
46.617,42,0
32.021,39,0
31.169,28,1
28.487,30,1
58.897,31,1
48.622,32,1
33.784,27,0
50.353,38,0
20.755,41,0
34.421,33,1
23.186,37,1
60.874,39,1
32.284,27,1
25.604,44,1
57.17,36,1
29.054,36,0
41.29,27,1
33.669,40,0
61.44,37,1
38.374,30,1
43.945,30,1
41.275,38,0
43.393,31,1
45.166,29,1
53.839,37,0
56.855,35,1
29.068,34,1
40.328,29,1
34.085,35,1
22.292,33,1
42.893,31,1
23.328,37,1
32.862,31,0
31.51,47,0
38.294,36,1
42.38,43,1
41.206,32,1
43.768,32,1
41.91,42,1
27.617,41,0
54.106,34,1
40.087,40,1
43.701,26,1
43.483,35,1
37.539,38,1
51.216,35,1
44.328,34,1
56.679,28,1
50.744,33,0
64.239,42,1
59.606,36,1
44.191,35,1
56.472,31,1
44.487,38,1
32.42,43,0
46.565,36,1
46.117,42,1
26.758,28,1
38.622,30,1
44.245,40,0
43.822,36,0
37.113,33,0
35.156,34,1
54.598,31,1
36.23,30,1
58.448,37,1
45.906,45,1
27.98,36,1
44.234,51,0
39.005,35,0
19.029,27,1
49.998,32,1
23.475,39,1
42.53,36,1
54.014,35,0
32.277,34,0
33.24,37,1
38.797,38,1
54.891,29,1
35.662,41,1
33.552,29,1
37.818,31,0
25.113,36,1
42.353,31,1
40.726,26,1
32.14,27,1
44.415,44,0
36.123,32,1
52.054,38,1
38.63,21,1
31.722,37,1
35.684,30,1
36.298,25,1
57.725,33,0
41.343,41,0
33.521,40,1
44.945,27,1
23.982,26,1
38.267,32,1
20.983,23,1
33.824,32,1
65.96,29,1
41.243,39,1
39.67,38,0
39.762,34,0
41.627,42,0
47.049,32,1
21.31,37,0
32.415,33,1
39.18,41,1
54.172,39,1
41.777,44,0
47.461,31,1
56.655,35,1
41.782,29,1
33.688,28,1
41.948,40,0
44.227,24,1
32.667,29,1
48.866,36,0
43.735,33,1
49.7,48,0
44.875,37,1
30.695,35,1
32.069,34,1
45.846,34,1
66.072,37,1
29.782,29,1
46.469,34,1
40.896,32,1
48.797,30,1
35.926,30,1
36.047,34,1
45.881,37,0
46.153,41,1
44.236,31,1
46.639,36,0
54.023,37,1
51.262,45,0
36.396,35,1
43.993,33,1
37.268,29,1
40.872,42,0
40.715,35,1
41.091,27,1
46.344,41,1
43.736,31,1
38.886,37,1
51.041,33,1
39.566,35,1
41.123,31,1
41.506,29,1
39.374,31,1
62.436,28,1
28.043,43,1
40.12,33,1
44.114,30,1
32.683,43,0
42.602,31,1
57.295,44,0
43.07,36,0
23.731,25,1
49.098,30,1
60.906,28,1
38.761,36,0
27.745,36,1
54.364,29,0
28.503,29,0
44.022,35,1
55.405,45,0
42.727,26,1
38.48,27,1
42.879,33,1
36.12,34,1
35.989,35,1
27.549,31,0
37.128,27,1
39.853,32,1
62.715,28,1
48.786,30,1
46.922,28,1
50.131,40,1
45.764,31,1
45.063,34,1
49.086,34,0
51.066,36,0
45.54,37,0
51.347,32,1
42.537,31,1
57.579,29,1
27.116,43,1
27.421,34,1
39.511,41,1
34.202,34,1
36.865,32,1
40.389,28,1
22.519,32,0
38.877,36,0
50.831,46,0
63.728,46,1
42.662,37,0
39.934,32,1
23.877,35,1
33.581,40,1
51.285,24,1
37.504,39,1
33.76,34,1
52.649,35,1
33.601,44,0
39.915,36,1
35.932,41,0
48.681,35,1
30.121,39,0
37.578,32,1
40.256,34,1
44.561,26,1
45.896,37,0
32.234,39,0
36.436,38,1
38.317,39,0
62.089,37,0
44.797,33,0
39.437,37,0
33.8,39,1
18.673,36,1
36.515,33,1
56.608,34,1
30.294,40,1
38.439,35,0
26.862,34,1
48,29,1
26.397,30,0
43.969,35,1
36.576,29,1
41.649,27,1
23.314,27,1
38.347,28,1
52.729,40,0
55.791,35,0
34.788,43,0
45.681,39,0
37.23,29,1
37.609,36,0
50.557,35,1
51.059,40,0
45.346,34,1
15.576,29,1
68.424,39,1
55.404,26,1
38.534,39,1
43.185,31,1
51.812,38,1
19.665,40,1
29.927,32,1
25.663,36,1
41.454,36,0
27.439,37,1
51.371,40,0
47.987,34,0
33.629,39,1
36.141,40,1
40.624,35,1
30.578,27,1
51.247,39,0
44.123,38,0
27.77,28,1
53.842,36,1
24.381,39,1
26.814,29,1
39.433,27,1
30.036,35,1
47.275,32,1
50.573,30,1
43.769,27,1
53.356,36,1
53.311,38,1
54.301,32,1
57.47,33,1
24.434,41,1
50.517,54,0
40.107,41,0
35.256,34,0
46.9,36,1
41.209,34,1
49.435,33,1
42.986,36,0
29.176,39,1
31.16,29,1
51.389,32,0
59.805,30,1
54.185,36,0
41.467,40,1
28.556,29,0
48.921,38,1
18.879,27,1
39.264,36,1
45.804,26,1
44.834,36,1
46.166,32,1
34.518,32,0
32.518,34,1
45.801,32,1
25.799,28,1
28.749,35,1
52.106,36,0
38.474,30,1
52.184,28,1
48.729,30,0
43.942,27,1
40.223,37,1
40.39,35,1
36.726,38,1
34.052,37,1
26.523,31,1
49.509,38,1
44.959,31,1
46.894,46,0
20.055,28,1
38.762,37,1
57.189,29,1
42.178,20,1
50.333,36,1
38.465,27,1
49.998,35,0
60.416,36,1
33.929,33,1
40.816,29,1
60.89,32,1
52.191,35,0
36.231,41,0
50.429,31,1
34.734,35,1
23.84,32,1
51.098,42,1
57.766,30,1
38.946,37,0
56.568,25,1
32.349,35,1
35.339,43,0
50.62,35,0
29.161,40,1
41.614,32,1
27.452,41,1
31.667,37,0
45.98,36,0
50.745,34,0
40.206,42,0
38.803,36,0
43.939,35,0
62.188,35,1
38.874,35,0
35.29,30,1
33.514,34,0
49.659,32,1
40.845,39,1
46.124,32,1
43.112,31,1
22.583,29,1
37.886,33,1
37.081,35,1
26.546,32,0
43.727,37,0
32.692,38,1
44.112,40,1
44.192,39,1
39.865,41,1
44.669,30,1
43.894,33,1
25.844,33,1
53.793,41,1
34.302,37,0
45.52,35,1
47.25,39,0
42.157,31,1
45.595,41,1
45.373,36,0
53.484,33,1
39.921,31,1
33.032,51,0
43.924,36,0
26.106,31,1
31.734,39,1
46.98,30,1
39.646,39,1
28.462,37,1
48.278,29,1
34.088,32,1
47.388,38,1
54.254,30,1
30.266,42,1
50.028,42,1
58.255,41,1
26.457,36,1
41.984,27,1
43.534,39,1
47.362,38,1
40.021,32,1
50.362,40,0
47.707,35,1
50.148,30,1
25.585,25,1
24.249,37,1
45.825,39,1
27.502,27,1
44.962,30,1
48.251,39,1
33.329,32,1
29.681,33,1
32.368,35,0
54.972,36,1
30.603,39,1
43.078,39,1
41.657,31,1
38.202,38,0
34.399,39,1
39.386,41,1
27.589,37,1
49.806,31,0
27.963,20,1
51.644,34,1
32.924,36,0
30.805,41,1
35.263,25,1
50.096,32,1
35.495,32,1
53.29,33,1
35.014,36,0
41.087,35,1
42.648,38,0
34.049,38,0
64.4,31,1
46.125,38,1
43.456,27,1
47.441,42,1
43.535,31,0
52.958,35,1
26.313,33,1
45.427,30,1
55.516,41,0
44.914,38,1
38.905,33,0
43.78,35,0
49.525,43,1
24.369,37,0
43.16,41,0
42.59,36,1
41.96,32,1
41.117,29,1
31.522,31,1
52.968,37,0
51.318,36,1
35.166,42,0
37.545,31,1
41.622,33,0
31.634,33,1
39.083,36,1
23.212,39,1
51.691,40,1
41.078,36,0
53.445,35,0
35.828,46,1
46.639,34,0
54.427,32,1
45.683,37,1
36.48,39,0
38.847,32,1
37.478,32,1
38.548,35,1
45.865,30,1
54.498,35,1
41.159,41,1
41.449,38,1
34.607,30,1
43.755,33,1
39.077,34,1
36.563,34,0
47.9,38,1
50.693,33,1
41.152,37,1
28.376,34,0
42.414,33,1
31.33,46,0
25.636,32,1
24.039,37,1
40.577,38,1
55.592,38,1
41.548,36,1
41.686,39,0
48.531,35,1
50.883,37,0
27.379,31,1
48.248,39,0
34.7,35,1
33.936,30,1
48.452,38,1
45.167,31,1
46.159,40,0
21.065,41,1
55.405,33,1
60.9,31,1
25.735,37,1
40.746,37,1
63.754,30,1
51.782,41,0
52.77,26,1
37.886,37,0
58.116,34,1
41.854,39,0
29.788,39,0
16.355,44,0
42.123,42,1
39.829,31,0
48.913,33,1
47.941,39,1
42.852,32,1
18.444,35,1
38.106,27,1
49.625,38,0
39.233,38,0
26.293,29,1
44.575,38,0
50.073,34,1
33.529,29,1
44.558,36,0
42.249,37,1
48.758,35,1
54.747,38,1
57.812,35,1
56.882,37,1
34.079,33,1
48.971,34,1
32.996,32,1
57.98,37,1
43.847,37,1
22.244,39,1
51.804,41,1
60.549,39,0
46.063,49,0
23.133,35,1
43.395,32,1
47.437,31,1
31.161,31,1
60.277,29,1
34.433,32,1
56.256,32,1
64.139,39,1
28.933,32,1
33.811,37,1
36.872,39,1
47.829,31,1
39.815,36,1
53.164,33,1
45.18,27,1
42.452,42,0
44.603,32,1
39.735,26,1
34.225,30,0
36.782,32,1
54.238,41,1
46.723,31,1
27.411,39,0
49.098,34,1
49.317,30,1
46.34,41,0
47.993,33,1
49.796,29,1
33.511,35,1
40.821,33,1
45.174,39,1
39.049,30,1
57.81,35,1
62.297,30,1
38.949,43,1
32.312,40,1
51.556,45,0
34.461,40,1
42.735,32,1
44.967,35,1
36.333,36,0
50.563,40,1
37.777,35,1
56.53,43,1
69.327,38,1
45.679,37,0
40.117,38,1
68.37,40,0
54.738,33,1
46.742,35,0
33.619,28,1
36.431,32,1
34.853,45,1
53.364,38,1
48.323,42,0
26.773,36,1
40.043,35,1
40.975,34,1
42.979,32,1
45.059,29,1
36.57,34,1
53.476,44,0
60.741,30,1
32.144,36,0
29.703,37,1
35.635,26,1
37.252,34,1
37.766,32,0
34.201,38,1
39.287,34,1
42.087,36,1
30.146,32,0
42.602,38,1
61.379,31,1
52.471,27,1
46.626,37,1
37.225,38,1
38.404,29,1
49.344,38,1
44.562,28,1
43.529,34,1
27.865,38,1
55.669,38,1
43.603,32,1
65.857,27,1
42.377,45,1
28.81,31,1
48.932,32,1
44.952,33,1
32.381,26,1
31.845,29,1
17.52,32,1
57.555,37,1
26.543,41,0
36.807,27,1
40.887,34,1
39.907,28,1
41.566,39,0
42.504,36,1
53.569,46,0
25.745,41,1
33.679,44,0
34.64,40,0
29.4,25,1
27.516,34,1
46.803,34,1
32.976,42,1
57.775,39,1
37.063,35,0
47.549,38,0
32.197,28,1
19.599,31,1
28.417,37,1
56.099,35,1
44.874,37,0
55.479,41,0
42.587,34,1
43.061,37,1
41.742,34,0
36.173,40,0
47.372,34,1
57.287,31,1
59.569,32,1
51.447,25,1
45.45,33,0
21.39,34,1
36.077,33,0
25.974,35,1
31.996,34,1
59.547,26,1
30.545,35,0
26.426,29,1
40.287,38,0
52.991,39,0
45.454,32,1
35.038,39,1
49.765,43,1
51.031,30,1
45.344,40,1
48.217,36,1
44.739,38,1
39.473,36,1
30.977,40,0
35.854,28,1
58.013,42,0
46.937,39,1
42.576,40,1
38.876,29,1
35.802,33,1
42.969,36,1
41.552,27,1
40.387,38,1
49.669,36,1
27.288,33,1
33.115,29,1
44.039,26,1
47.531,30,1
53.132,33,1
40.952,38,1
52.667,31,0
37.549,25,1
36.394,37,1
57.082,24,1
35.595,38,0
45.457,34,1
52.116,40,1
24.835,46,1
27.559,36,1
33.448,31,1
60.853,43,1
34.927,33,1
58.702,45,0
41.836,40,1
42.131,31,1
27.339,29,1
43.645,33,0
45.806,40,0
32.51,27,1
26.993,36,1
48.685,24,1
41.142,35,1
34.013,30,0
35.506,29,1
26.503,34,1
49.175,44,1
45.001,44,0
21.102,32,0
29.647,36,1
32.107,30,1
32.869,45,1
48.717,31,1
53.592,46,0
53.609,34,1
38.114,43,1
29.842,27,1
38.62,32,0
37.421,35,1
33.037,43,1
43.329,35,1
29.077,37,1
53.644,38,1
44.984,35,1
44.394,29,1
38.8,33,1
25.079,39,0
32.69,36,1
42.554,36,1
47.548,38,1
46.136,35,1
49.18,33,0
44.921,31,1
57.102,40,1
63.217,36,1
22.231,33,1
33.901,37,0
33.586,37,1
36.085,43,0
49.22,38,1
51.471,34,1
31.17,31,1
37.098,35,1
46.135,34,1
41.403,39,1
31.259,30,1
55.722,42,0
31.715,29,1
44.82,41,1
57.801,35,1
56.623,38,1
46.06,31,1
28.584,37,0
56.028,35,1
43.985,36,1
30.566,42,0
45.339,42,1
31.893,36,1
45.136,27,1
53.425,33,1
47.918,30,1
30.852,41,1
64.744,42,0
49.141,37,1
42.499,34,1
44.423,39,1
39.009,35,1
37.406,37,1
47.111,27,1
39.751,33,1
49.005,35,1
32.267,33,1
42.294,33,1
48.538,35,1
24.267,27,1
35.135,37,1
28.236,38,1
37.63,24,1
46.922,35,1
33.406,39,1
53.757,34,1
39.637,27,1
52.722,40,1
48.627,36,0
41.637,42,1
46.803,39,1
32.811,40,0
30.908,30,1
51.901,40,1
51.037,35,1
42.001,36,1
40.478,32,1
47.316,34,1
46.918,24,1
42.128,48,0
45.482,26,1
53.553,30,1
60.075,28,1
47.416,35,1
26.816,32,1
39.554,38,0
30.772,31,1
11.62,29,0
23.743,34,1
44.538,30,1
29.019,33,1
34.047,36,1
38.4,36,1
33.251,42,0
45.817,37,1
33.369,42,1
24.298,30,1
23.264,36,1
62.855,30,1
45.257,36,1
41.514,39,0
58.063,38,1
40.943,33,0
42.426,28,1
36.321,36,1
48.449,37,1
48.842,35,1
36.686,37,1
34.646,29,0
40.793,36,1
29.022,38,1
40.842,32,1
30.037,35,0
45.776,30,1
40.335,46,1
21.053,33,1
56.488,30,1
54.152,39,1
35.816,26,1
44.576,42,1
33.233,43,0
31.212,37,1
30.295,35,0
42.671,32,1
27.7,34,1
40.944,35,0
55.28,32,0
35.733,34,1
36.352,31,1
41.641,35,0
60.341,32,1
56.011,33,1
45.246,35,1
55.261,36,1
33.26,36,1
53.028,33,1
40.647,32,1
41.833,35,0
42.654,43,0
31.844,36,1
52.614,38,0
29.954,31,1
40.385,35,1
47.002,35,1
41.044,41,0
35.937,38,0
62.536,38,0
47.128,36,1
35.251,34,1
56.654,34,1
51.008,34,1
61.817,38,0
42.85,31,1
39.941,39,0
34.157,40,0
35.364,36,0
50.748,34,1
33.955,32,0
35.039,41,0
35.718,39,0
59.161,33,1
23.03,34,1
39.225,40,1
52.645,39,0
55.523,35,1
49.691,36,1
49.384,33,1
45.415,32,1
66.346,41,0
48.036,33,1
33.894,41,1
51.049,33,1
40.546,38,1
60.426,31,1
24.248,34,1
41.343,27,1
46.882,39,0
41.748,36,1
46.453,40,1
54.417,38,1
52.272,25,1
22.895,37,0
51.688,36,0
21.357,26,1
33.025,38,1
48.882,35,1
43.436,34,1
41.053,34,1
48.627,28,1
34.397,28,1
45.299,35,1
34.718,42,0
57.949,33,1
44.93,36,1
60.19,26,1
51.884,35,1
41.955,41,1
25.537,34,1
48.262,32,1
46.55,44,1
46.339,34,0
44.558,28,1
47.411,36,1
39.849,36,1
17.81,31,1
39.502,37,0
44.555,34,0
45.044,36,1
46.759,36,1
39.693,35,1
37.637,36,1
53.748,28,1
38.554,34,1
31.222,32,1
40.614,32,1
48.833,34,1
56.573,32,1
46.806,37,1
62.203,32,1
31.462,36,0
38.753,29,1
43.284,27,1
45.073,36,1
19.416,39,0
54.736,30,1
27.82,39,1
48.316,39,0
54.419,35,0
46.648,37,1
33.7,36,0
44.812,38,1
37.152,35,0
55.015,41,1
40.85,31,1
60.831,49,0
38.127,35,1
38.869,30,0
53.179,33,1
40.132,41,0
44.824,39,1
35.818,37,0
39.302,34,1
44.935,29,1
29.163,41,1
26.505,34,1
35.918,28,1
36.76,39,1
38.462,33,1
53.152,39,1
40.916,40,0
45.435,37,1
44.646,41,0
40.965,40,0
41.422,35,1
28.955,47,1
46.514,36,0
45.298,32,1
55.259,39,0
41.708,38,1
19.676,31,1
38.254,35,1
52.778,42,1
51.53,36,0
36.973,35,1
36.953,34,1
49.255,31,1
28.038,28,1
44.561,29,1
47.955,38,1
53.027,36,1
33.232,32,0
35.347,33,1
53.35,36,0
44.28,31,1
59.147,26,1
57.664,43,0
28.711,35,0
71.873,37,1
38.533,27,1
50.83,36,1
42.395,37,1
53.076,37,1
41.409,40,1
30.872,25,1
36.978,40,0
52.018,49,0
37.345,28,1
48.076,35,1
30.151,33,1
59.606,44,0
43.693,31,1
32.901,31,1
39.29,31,1
47.154,42,1
47.254,32,1
43.372,24,1
50.201,31,1
26.5,25,1
45.173,39,0
49.668,47,0
48.556,33,1
41.65,42,1
45.654,37,0
44.508,38,0
38.206,34,1
50.954,36,1
38.184,33,1
53.685,24,1
44.323,33,0
47.003,38,1
44.606,35,1
48.676,39,1
48.868,36,1
31.702,36,0
30.602,37,1
19.498,32,1
38.583,43,0
47.957,41,1
45.537,43,1
56.592,27,1
33.926,38,1
23.164,29,1
49.531,33,1
44.619,33,1
45.503,37,0
