id,loyalty,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice
54,0,0,0,0,0,0.89,1.09,1.19,0.65,private
54,0,1,0,0,0,0.69,1.09,1.19,0.61,sunshine
54,0,0,0,0,0,0.79,0.99,1.19,0.65,private
54,0,0,0,0,0,0.79,1.15,0.99,0.65,private
54,0,1,1,0,0,0.88,0.99,1.19,0.65,private
54,0,0,0,0,0,0.97,1.15,0.99,0.65,private
54,0,0,0,0,0,0.97,1.15,0.99,0.65,private
54,0,0,0,0,0,0.97,1.15,1.19,0.65,private
54,0,0,0,0,0,0.97,1.15,1.25,0.65,private
54,0,0,0,0,1,0.97,1.15,1.25,0.59,private
54,0,0,0,0,0,0.97,1.25,1.09,0.65,private
54,0,0,0,0,0,0.97,0.99,1.25,0.65,private
54,0,0,1,0,0,0.97,0.99,1.25,0.65,private
54,0,0,0,0,0,0.97,1.29,1.09,0.65,private
54,0,0,0,1,0,0.97,1.29,1.09,0.65,private
54,0,0,0,1,0,0.97,1.29,1.09,0.65,private
54,0,0,0,0,0,0.97,1.29,1.09,0.65,private
54,0,0,0,0,0,0.97,1.29,1.25,0.65,private
54,0,0,0,0,0,0.97,1.25,1.25,0.65,private
54,0,0,0,1,0,1.03,1.09,1.09,0.65,private
54,0,0,0,0,1,1.03,1.09,1.09,0.50,private
54,0,0,0,0,0,1.09,1.29,1.25,0.65,private
54,0,0,0,0,0,1.05,1.29,0.99,0.65,private
54,0,0,0,0,1,1.05,1.29,0.99,0.50,private
54,0,0,0,0,0,1.05,1.29,0.99,0.65,private
54,0,0,0,0,0,1.05,1.19,1.25,0.65,private
54,0,0,0,0,0,1.05,1.25,0.99,0.65,private
54,0,0,0,0,0,1.05,1.25,0.99,0.65,private
54,0,0,0,0,0,1.05,1.25,0.99,0.61,nabisco
54,0,0,1,0,0,1.05,0.99,1.25,0.65,private
54,0,0,0,0,0,1.05,0.99,1.25,0.65,private
54,0,0,0,0,0,1.05,1.29,1.25,0.65,private
54,0,0,0,0,0,1.05,1.29,0.99,0.65,private
54,0,0,0,0,0,1.05,1.29,0.99,0.65,private
55,0,0,0,0,0,0.89,0.99,0.89,0.50,nabisco
55,0,0,0,0,1,0.89,0.99,0.89,0.50,private
55,0,0,0,0,0,0.89,0.99,0.89,0.65,nabisco
55,0,0,0,1,0,0.89,1.05,0.89,0.65,nabisco
55,0,0,0,0,0,0.89,1.05,0.89,0.65,nabisco
55,0,0,0,1,0,0.89,1.02,0.89,0.49,nabisco
55,0,0,0,0,0,0.89,1.07,1.15,0.65,sunshine
55,0,0,0,0,0,0.89,1.15,0.99,0.65,nabisco
55,0,0,0,0,0,0.89,1.15,1.15,0.65,nabisco
55,0,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
55,0,0,0,0,0,1.09,1.17,1.13,0.68,nabisco
55,0,0,0,0,0,0.88,1.15,0.99,0.65,nabisco
55,0,0,0,1,0,0.88,1.25,1.09,0.65,nabisco
55,0,0,0,0,0,0.88,1.25,1.09,0.65,nabisco
55,0,0,0,0,0,0.88,1.25,1.09,0.65,private
55,0,0,0,1,0,0.97,1.25,1.09,0.65,nabisco
55,0,0,0,0,0,1.09,1.24,1.19,0.68,nabisco
55,0,0,0,0,0,1.09,1.35,0.59,0.73,nabisco
55,0,0,0,1,0,1.05,1.25,0.99,0.65,nabisco
55,0,0,0,0,1,1.05,1.25,0.99,0.50,private
55,0,0,0,0,0,1.05,1.17,0.99,0.65,sunshine
55,0,0,0,0,0,1.05,1.09,1.29,0.65,keebler
55,0,0,0,0,0,0.95,1.25,0.99,0.82,nabisco
55,0,0,0,0,0,1.05,1.17,0.99,0.65,nabisco
56,0,0,0,0,0,0.89,0.99,0.89,0.50,nabisco
56,0,0,0,0,0,0.89,0.99,0.89,0.65,nabisco
56,0,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
56,0,0,0,1,0,0.89,1.05,0.89,0.65,nabisco
56,0,0,0,1,0,0.89,1.02,0.89,0.49,nabisco
56,0,0,0,0,0,0.89,1.07,1.15,0.65,nabisco
56,0,0,0,1,1,0.88,1.15,1.09,0.59,nabisco
56,0,0,0,1,0,0.88,1.25,1.09,0.65,nabisco
56,0,0,0,0,0,0.88,1.25,1.09,0.65,nabisco
56,0,0,0,0,0,0.88,1.25,1.25,0.65,nabisco
56,0,0,0,0,0,0.88,0.99,1.25,0.65,nabisco
56,0,0,1,0,0,0.88,0.99,1.25,0.65,nabisco
56,0,0,1,0,0,0.88,0.99,1.25,0.65,keebler
56,0,0,0,1,0,0.97,1.25,1.09,0.65,nabisco
56,0,0,0,1,0,0.97,1.25,1.09,0.65,nabisco
56,0,0,0,0,0,0.97,1.25,1.25,0.65,nabisco
56,0,0,0,0,0,0.97,1.25,1.25,0.65,nabisco
56,0,0,0,0,0,1.05,1.17,0.99,0.65,nabisco
56,0,0,0,0,0,1.05,0.99,0.99,0.65,nabisco
57,0,0,0,0,0,0.98,0.88,0.89,0.55,private
57,0,0,0,0,0,0.79,1.09,0.89,0.89,private
57,0,0,0,0,0,1.09,1.09,1.19,0.69,private
57,0,0,0,0,0,0.99,1.09,1.19,0.79,private
57,0,0,0,0,0,0.89,1.09,1.19,0.55,private
57,0,0,0,0,0,1.09,1.19,0.99,0.55,private
57,0,0,0,0,0,1.09,1.19,0.99,0.55,private
57,0,0,0,0,0,1.09,1.09,1.29,0.55,private
57,0,0,0,1,0,1.09,1.21,1.19,0.55,private
57,0,0,0,0,0,1.09,1.19,1.29,0.55,private
57,0,0,0,0,0,1.09,1.09,0.84,0.96,nabisco
57,0,0,0,0,0,1.09,1.21,1.29,0.59,private
57,0,0,0,0,0,0.95,1.21,0.99,0.82,nabisco
57,0,0,0,0,0,1.09,1.21,1.29,0.59,private
57,0,0,0,0,0,1.09,1.04,0.99,0.59,private
57,0,0,0,0,0,1.29,1.04,1.29,0.59,private
57,0,0,0,0,0,1.29,1.04,1.29,0.59,private
58,0,0,0,0,0,0.78,0.88,0.88,0.59,keebler
58,0,0,0,0,0,0.99,1.09,0.99,0.71,keebler
58,0,1,0,0,0,0.49,1.09,1.09,0.78,keebler
58,0,0,0,0,0,0.79,1.09,0.89,0.78,nabisco
58,0,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
58,0,0,0,0,0,0.92,0.98,0.98,0.59,nabisco
58,0,0,0,0,0,0.93,0.98,1.09,0.58,keebler
58,0,0,0,0,0,0.93,0.98,1.09,0.58,keebler
58,0,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
58,0,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
58,0,0,0,0,0,0.98,1.19,0.99,0.78,keebler
58,0,0,0,0,0,0.98,1.21,1.19,0.69,private
58,0,0,0,0,0,0.98,1.21,1.19,0.64,keebler
58,0,0,0,0,0,0.98,1.19,1.29,0.78,keebler
58,0,0,0,0,0,0.88,0.98,1.08,0.58,nabisco
58,0,0,0,0,0,1.09,1.13,1.09,0.96,nabisco
58,0,0,0,0,0,0.96,1.11,1.29,0.68,nabisco
58,0,0,0,1,0,1.05,1.25,0.99,0.65,nabisco
58,0,0,0,1,0,0.93,1.19,0.98,0.63,keebler
58,0,0,0,1,0,1.09,1.25,0.89,0.68,nabisco
59,0,0,0,0,0,0.98,0.99,0.99,0.71,nabisco
59,0,0,0,0,0,0.99,0.99,1.09,0.71,nabisco
59,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
59,0,0,0,0,0,1.09,1.09,1.19,0.64,nabisco
59,0,0,0,0,0,0.89,1.15,0.99,0.65,nabisco
59,0,0,0,0,0,0.89,1.09,1.19,0.84,sunshine
59,0,0,0,0,0,0.88,1.15,0.99,0.65,nabisco
59,0,0,0,0,0,1.09,1.09,1.29,0.78,nabisco
59,0,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
59,0,0,0,1,0,0.97,1.25,0.74,0.65,nabisco
59,0,0,0,0,0,1.09,1.21,1.09,0.79,nabisco
59,0,0,0,1,0,0.97,1.17,1.09,0.65,nabisco
59,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
59,0,0,0,0,0,0.95,1.25,0.99,0.82,nabisco
59,0,0,0,0,0,1.09,1.04,0.99,0.72,nabisco
60,0,0,0,0,0,0.89,0.89,1.05,0.65,nabisco
60,0,0,0,0,1,0.89,0.99,0.89,0.50,nabisco
60,0,0,0,0,0,0.99,1.09,0.99,0.79,private
60,0,0,0,0,0,0.89,0.99,0.89,0.65,nabisco
60,0,1,0,0,0,0.49,1.09,1.09,0.78,nabisco
60,0,0,0,0,0,0.49,1.09,1.09,0.78,nabisco
60,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
60,0,0,0,1,0,0.89,1.02,0.89,0.49,nabisco
60,0,0,0,0,0,1.03,1.09,0.89,0.64,nabisco
60,0,0,0,0,0,0.89,1.07,1.15,0.65,nabisco
60,0,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
60,0,0,0,1,0,0.79,1.25,0.79,0.69,nabisco
60,0,0,0,0,0,0.89,1.19,0.99,0.78,nabisco
60,0,0,0,0,0,0.79,1.25,0.99,0.69,nabisco
60,0,0,0,1,1,0.88,1.15,1.09,0.59,nabisco
60,0,0,0,0,0,0.88,1.25,1.09,0.65,private
60,0,0,0,0,0,1.09,1.19,1.29,0.78,nabisco
60,0,0,0,0,0,1.09,1.21,1.09,0.78,nabisco
60,0,0,0,0,0,1.09,1.21,1.09,0.79,nabisco
60,0,0,0,0,0,0.97,1.25,1.25,0.65,nabisco
60,0,0,0,0,0,0.97,1.25,1.25,0.65,nabisco
60,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
60,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
60,0,0,0,0,0,0.89,1.21,0.99,0.86,nabisco
60,0,0,0,0,0,1.09,1.25,0.99,0.82,nabisco
60,0,0,0,0,0,1.05,1.17,0.99,0.65,nabisco
60,0,0,0,0,0,1.05,0.99,1.29,0.65,nabisco
60,0,0,0,0,0,1.09,1.04,0.99,0.72,nabisco
60,0,0,0,0,0,1.05,0.99,0.99,0.65,nabisco
60,0,0,0,0,0,1.29,1.04,1.29,0.96,nabisco
61,0,0,0,0,0,0.89,0.89,1.05,0.50,private
61,0,1,0,0,0,0.69,1.05,0.89,0.65,sunshine
61,0,0,0,0,0,0.89,1.02,1.05,0.65,private
61,0,0,0,0,0,0.99,1.09,1.19,0.78,keebler
61,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
61,0,0,0,0,1,0.88,1.15,1.25,0.59,private
61,0,0,0,1,0,0.88,1.25,1.09,0.65,nabisco
61,0,0,0,0,0,0.98,1.21,0.74,0.78,nabisco
61,0,0,0,0,0,1.09,1.21,1.29,0.79,sunshine
61,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
61,0,0,0,0,1,1.05,1.25,0.99,0.50,nabisco
61,0,0,1,0,0,0.89,1.09,1.29,0.96,nabisco
61,0,0,0,0,0,1.05,1.17,0.79,0.65,nabisco
61,0,0,1,0,0,1.05,0.99,1.29,0.65,keebler
62,1,0,0,0,0,0.98,0.88,0.89,0.79,private
62,1,0,0,0,0,0.99,1.09,0.99,0.79,private
62,1,0,0,0,0,0.99,1.09,0.99,0.79,private
62,1,1,0,0,0,0.49,1.09,1.09,0.89,private
62,1,0,0,0,0,0.49,1.09,1.09,0.89,private
62,1,0,0,0,0,0.59,1.09,0.89,0.89,private
62,1,0,0,0,0,1.03,1.09,0.89,0.89,private
62,1,0,0,0,0,0.79,1.05,1.09,0.89,private
62,1,0,0,0,0,0.79,1.05,1.09,0.89,private
62,1,0,0,0,0,1.03,1.09,0.89,0.89,private
62,1,0,0,0,0,0.89,1.07,1.15,0.65,sunshine
62,1,0,0,0,0,1.09,1.09,1.19,0.69,private
62,1,0,0,0,0,0.99,1.09,1.19,0.79,private
62,1,0,0,0,0,1.09,1.19,0.99,0.79,private
62,1,0,0,0,0,1.09,1.19,0.99,0.79,private
62,1,0,0,0,0,1.09,1.09,1.19,0.89,private
62,1,0,0,0,0,0.89,1.09,1.19,0.99,private
62,1,0,0,0,0,0.89,1.09,1.19,0.99,private
62,1,0,0,0,0,0.89,1.09,1.19,0.89,private
62,0,0,0,0,0,0.89,1.09,1.19,0.89,private
62,0,0,0,0,0,0.89,1.19,0.99,0.89,private
62,0,0,0,0,0,1.09,1.19,0.99,0.89,private
62,0,0,0,0,0,1.09,1.19,0.99,0.89,private
62,0,0,0,0,0,1.09,1.19,0.99,0.89,private
62,0,0,0,0,0,1.09,1.19,0.99,0.89,private
62,0,0,0,0,0,1.09,1.19,0.99,0.89,private
62,0,0,0,0,0,1.09,1.09,1.29,0.89,private
62,0,0,0,0,0,1.09,1.09,1.29,0.89,private
62,0,0,0,0,0,1.09,1.09,1.29,0.89,private
62,0,0,0,0,0,1.09,1.09,1.29,0.89,private
62,0,0,0,0,0,1.09,1.09,1.29,0.69,private
62,0,0,0,1,0,1.09,1.21,1.19,0.69,private
62,0,0,0,1,0,1.09,1.21,1.19,0.69,private
62,1,0,0,0,0,0.79,1.21,1.19,0.69,private
62,1,0,0,0,0,0.79,1.21,1.19,0.69,private
62,1,0,0,0,0,0.79,1.21,1.19,0.69,private
62,1,0,0,0,0,0.79,1.21,1.19,0.69,private
62,1,0,0,0,0,0.79,1.21,1.19,0.69,private
62,1,0,0,0,0,0.79,1.21,1.19,0.69,private
62,1,0,0,0,0,0.79,1.19,1.29,0.89,private
62,1,0,0,0,0,1.09,1.19,1.29,0.89,private
62,1,0,0,0,0,1.09,1.19,1.29,0.89,private
62,1,0,0,0,0,1.09,1.19,1.29,0.89,private
62,1,0,0,0,0,1.09,1.19,1.29,0.89,private
62,1,0,0,0,0,1.09,1.21,1.09,0.89,private
62,1,1,0,0,0,0.79,1.21,1.09,0.89,private
62,1,1,0,0,0,0.79,1.21,1.09,0.89,private
62,1,0,0,0,0,0.79,1.21,1.09,0.89,private
62,1,0,0,0,0,0.79,1.21,1.09,0.89,private
62,1,0,0,0,0,0.79,1.21,1.09,0.89,private
62,1,0,0,0,0,1.09,1.21,1.09,0.89,private
62,1,0,0,0,0,1.09,1.21,1.29,0.89,private
62,1,0,0,0,0,1.09,1.09,1.09,1.15,private
62,1,0,0,0,0,0.98,1.13,1.11,1.15,private
62,1,0,0,0,0,1.09,1.13,1.09,1.15,private
62,1,0,0,0,0,1.09,1.20,1.19,1.15,private
62,1,0,0,0,0,1.09,1.21,1.29,1.15,private
62,1,0,0,0,0,1.09,1.21,1.09,0.99,private
62,1,0,0,0,0,1.09,1.21,1.09,0.99,private
62,1,1,0,0,0,0.89,1.21,0.99,0.99,private
62,1,1,0,0,0,0.89,1.21,0.99,0.99,private
62,1,0,0,1,0,0.89,1.21,0.99,0.99,private
62,1,0,0,0,0,0.89,1.21,0.99,0.99,private
62,1,0,0,0,0,1.09,1.15,1.29,1.15,private
62,1,0,0,0,0,1.09,1.14,1.29,1.15,private
62,1,0,0,0,0,1.09,1.04,1.29,1.15,private
62,1,0,0,0,0,1.09,1.25,0.99,0.99,private
62,1,0,0,0,0,1.09,1.25,0.99,0.99,private
62,1,0,0,0,0,0.95,1.25,0.99,0.99,private
62,1,0,0,0,0,0.95,1.21,0.99,0.99,private
62,1,0,0,0,0,0.95,1.19,1.29,0.74,nabisco
62,1,0,0,0,0,1.09,1.09,1.29,0.89,private
62,1,0,0,0,0,1.09,1.09,1.29,0.89,private
62,1,0,0,0,0,1.09,1.21,1.29,0.79,private
62,1,0,0,0,0,0.95,1.04,0.99,0.79,private
62,0,0,0,0,0,0.95,1.04,0.99,0.79,private
62,0,0,0,0,0,1.29,1.04,1.29,1.15,private
63,0,0,0,0,0,0.89,0.89,0.99,0.53,nabisco
63,0,0,1,0,0,0.89,0.89,0.99,0.61,nabisco
63,0,0,0,0,1,0.89,0.99,0.89,0.53,nabisco
63,0,0,0,0,0,0.97,1.09,1.19,0.53,nabisco
63,0,0,0,0,0,0.97,0.99,1.19,0.61,nabisco
63,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
63,0,0,0,0,0,0.97,1.15,1.25,0.61,nabisco
63,0,0,0,0,0,0.97,1.25,1.09,0.61,nabisco
63,0,0,0,0,0,0.97,1.29,1.25,0.61,nabisco
63,0,0,0,0,0,1.05,1.19,1.25,0.61,nabisco
63,0,0,0,0,0,1.05,1.25,0.99,0.61,nabisco
63,0,0,1,0,0,1.05,0.99,1.25,0.61,nabisco
63,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
63,0,0,0,0,0,1.05,1.29,1.29,0.61,nabisco
64,0,0,0,0,0,0.89,0.99,0.89,0.53,nabisco
64,0,0,0,0,0,0.89,0.99,1.01,0.69,private
64,0,0,0,0,0,0.89,0.99,1.09,0.61,nabisco
64,0,0,0,0,0,0.89,1.09,1.09,0.61,nabisco
64,0,0,0,1,0,0.69,1.09,0.89,0.61,nabisco
64,0,0,0,0,1,0.89,1.04,0.99,0.53,sunshine
64,0,0,0,0,1,0.89,1.09,0.89,0.53,nabisco
64,0,0,0,0,0,0.89,1.09,0.89,0.61,sunshine
64,0,0,0,0,0,0.89,1.09,1.19,0.76,nabisco
64,0,0,0,0,0,0.89,1.09,1.19,0.61,nabisco
64,0,0,0,1,0,0.79,1.15,0.99,0.61,nabisco
64,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
64,0,0,0,0,0,0.97,1.15,1.19,0.61,nabisco
64,0,0,0,0,0,0.97,1.15,1.25,0.61,nabisco
64,0,0,0,0,0,0.97,1.25,1.09,0.61,nabisco
64,0,0,1,0,0,0.97,0.99,1.25,0.61,nabisco
64,0,0,0,0,1,1.03,1.09,1.09,0.53,nabisco
64,0,0,0,0,0,1.05,1.29,1.25,0.61,nabisco
64,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
64,0,0,0,0,0,1.05,1.25,0.99,0.61,nabisco
64,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
65,0,0,0,0,0,0.89,0.99,0.89,0.50,nabisco
65,0,0,0,0,0,0.89,0.89,1.05,0.65,nabisco
65,0,0,0,0,0,0.89,0.99,0.89,0.65,nabisco
65,0,0,0,0,0,0.79,1.05,0.89,0.65,nabisco
65,0,0,0,0,0,0.89,0.99,1.15,0.60,nabisco
65,0,0,0,1,0,0.89,1.15,0.99,0.60,nabisco
65,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
65,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
65,0,0,0,0,0,0.97,1.15,1.25,0.60,nabisco
65,0,0,0,0,0,0.97,1.15,1.09,0.60,nabisco
65,0,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
65,0,0,1,0,0,0.97,0.99,0.90,0.60,nabisco
65,0,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
65,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
65,0,0,0,0,0,1.05,1.29,0.79,0.59,nabisco
65,0,0,0,0,0,1.05,1.29,1.29,0.65,nabisco
66,0,0,0,0,0,0.68,0.88,0.88,0.59,keebler
66,0,0,0,0,0,0.93,0.88,0.88,0.59,keebler
66,0,0,0,0,0,0.93,0.88,0.88,0.59,keebler
66,0,0,0,0,0,0.93,0.98,0.88,0.59,keebler
66,0,0,0,0,0,0.93,0.98,1.09,0.58,keebler
66,0,0,0,0,0,0.93,0.98,0.98,0.58,keebler
66,0,0,0,0,0,0.93,0.98,0.98,0.58,keebler
66,0,0,0,0,0,0.93,0.98,0.98,0.58,keebler
66,0,0,0,0,0,0.93,1.09,0.98,0.58,keebler
66,0,0,0,0,0,0.93,1.09,0.98,0.58,keebler
66,0,0,0,0,0,0.93,1.09,0.98,0.58,keebler
66,0,0,0,0,0,0.88,1.09,1.05,0.58,keebler
66,0,1,0,0,0,0.78,1.09,1.05,0.58,keebler
66,0,0,0,0,0,0.88,0.98,1.08,0.58,keebler
66,0,0,0,0,0,0.88,0.98,1.03,0.58,keebler
66,0,0,0,0,0,0.88,0.98,1.08,0.58,nabisco
66,0,0,0,0,0,0.88,1.19,1.08,0.58,keebler
66,0,0,0,0,0,1.09,1.25,0.59,0.82,nabisco
66,0,0,0,0,0,0.95,1.25,0.99,0.82,nabisco
66,0,0,0,0,0,1.24,1.05,0.98,0.58,keebler
66,0,0,0,0,1,1.24,1.05,0.98,0.38,keebler
67,0,0,0,0,0,0.89,0.89,0.99,0.53,keebler
67,0,0,0,0,1,0.89,0.99,0.89,0.53,keebler
67,0,0,0,0,0,0.89,0.99,0.89,0.61,nabisco
67,0,0,0,0,0,0.89,1.09,1.09,0.61,sunshine
67,0,0,0,1,0,0.69,1.09,0.89,0.61,nabisco
67,0,0,0,0,0,0.89,0.99,0.99,0.61,keebler
67,0,0,0,0,0,0.89,0.99,0.99,0.61,keebler
67,0,0,0,0,1,0.89,1.09,0.89,0.53,sunshine
67,0,0,0,0,0,0.89,1.25,1.01,0.79,keebler
67,0,0,0,0,0,0.89,1.09,1.19,0.61,keebler
67,0,0,1,0,0,0.97,1.09,1.19,0.61,keebler
67,0,0,0,0,0,0.93,0.99,0.98,0.58,nabisco
67,0,0,0,0,0,0.97,1.15,1.25,0.61,keebler
67,0,0,0,0,0,0.97,1.15,1.25,0.61,keebler
67,0,0,0,0,0,0.78,1.35,1.09,0.65,nabisco
67,1,0,0,0,0,0.97,0.99,1.25,0.61,keebler
67,1,0,0,1,0,0.79,1.35,1.15,0.76,sunshine
67,1,0,0,0,0,0.97,1.29,0.74,0.61,nabisco
67,1,0,0,1,0,1.09,1.19,0.69,0.73,nabisco
67,1,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
67,1,0,0,0,0,1.24,1.05,0.98,0.58,keebler
68,1,0,0,0,0,0.79,0.99,0.95,0.69,sunshine
68,1,0,0,0,1,0.89,0.99,0.89,0.53,nabisco
68,1,0,1,0,1,0.89,0.89,0.99,0.53,keebler
68,1,0,0,0,0,0.89,0.99,1.13,0.69,keebler
68,1,0,0,0,0,0.89,0.99,0.89,0.61,nabisco
68,1,0,0,0,0,0.89,0.99,0.89,0.61,nabisco
68,1,0,0,0,0,0.89,1.09,1.09,0.61,sunshine
68,1,1,0,0,0,0.69,1.09,0.89,0.61,nabisco
68,1,0,0,1,0,0.69,1.09,0.89,0.61,nabisco
68,1,0,0,1,0,0.89,1.04,0.89,0.62,nabisco
68,1,0,0,0,0,0.89,1.09,0.89,0.61,nabisco
68,1,0,0,0,1,0.89,1.09,1.19,0.53,sunshine
68,1,1,0,0,0,0.69,1.09,1.19,0.61,sunshine
68,1,0,0,0,0,0.79,1.15,0.99,0.61,nabisco
68,0,0,0,1,0,0.79,1.15,0.99,0.61,nabisco
68,0,0,1,0,0,0.97,1.09,1.19,0.61,keebler
68,0,1,1,0,0,0.79,0.99,1.19,0.61,sunshine
68,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
68,0,0,0,0,0,0.97,1.15,1.19,0.61,sunshine
68,0,0,0,0,0,0.97,1.15,1.25,0.61,sunshine
68,0,0,0,1,0,0.97,1.25,1.09,0.61,sunshine
68,0,0,0,0,0,0.97,0.99,1.25,0.61,keebler
68,0,0,1,0,0,0.97,0.99,1.25,0.61,keebler
68,0,0,0,1,0,0.97,1.29,1.09,0.61,sunshine
68,0,0,0,0,0,0.97,1.29,1.25,0.61,sunshine
68,0,0,0,0,1,1.09,1.09,1.09,0.53,sunshine
68,0,0,0,0,0,1.03,1.29,1.09,0.61,nabisco
68,0,0,0,0,0,1.09,1.29,1.25,0.61,sunshine
68,0,0,0,0,0,1.09,1.29,1.25,0.61,sunshine
68,0,0,0,0,0,1.09,1.21,1.09,0.86,nabisco
68,0,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
68,0,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
68,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
68,0,0,1,0,0,0.89,1.09,1.29,0.96,sunshine
68,0,0,0,0,0,1.05,1.19,1.25,0.61,sunshine
68,0,0,0,0,0,0.95,1.25,0.79,0.82,nabisco
68,0,0,0,0,0,0.95,1.19,1.29,0.79,sunshine
68,0,0,0,0,0,1.05,1.29,0.99,0.61,sunshine
68,0,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
68,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
68,0,0,0,0,0,1.05,1.29,1.29,0.61,sunshine
69,0,0,0,0,0,0.99,1.09,1.09,0.71,nabisco
69,0,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
69,0,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
69,0,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
69,0,0,0,0,0,0.49,1.09,1.09,0.78,sunshine
69,0,0,0,0,0,0.59,1.09,0.89,0.78,sunshine
69,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
69,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
69,0,0,0,0,0,1.03,1.09,1.19,0.64,nabisco
69,0,0,0,0,0,1.03,1.09,1.19,0.64,nabisco
69,0,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
69,0,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
69,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
69,0,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
69,0,0,0,0,0,0.89,1.09,1.19,0.78,sunshine
69,0,0,0,0,0,0.88,1.15,0.99,0.65,nabisco
69,0,0,0,1,0,1.09,1.21,1.19,0.64,nabisco
69,0,0,0,0,0,0.79,1.21,1.19,0.69,private
69,0,0,0,0,0,0.79,1.19,1.29,0.78,nabisco
69,0,0,0,1,0,0.97,1.25,1.09,0.65,nabisco
69,0,0,0,0,0,0.79,1.21,1.09,0.78,nabisco
69,0,0,0,0,0,0.97,1.17,0.99,0.65,nabisco
69,0,0,0,0,0,1.09,1.21,1.09,0.84,nabisco
69,0,0,0,0,0,0.95,1.21,0.99,0.82,nabisco
69,0,0,0,0,0,1.05,0.99,0.74,0.65,nabisco
69,0,0,0,0,0,1.09,1.04,0.99,0.72,nabisco
69,0,0,0,0,1,1.24,1.05,0.98,0.38,private
69,0,0,0,0,0,1.29,1.04,1.29,0.96,nabisco
70,0,0,0,0,0,0.98,0.88,0.89,0.71,keebler
70,0,0,0,0,0,0.98,0.88,1.06,0.68,sunshine
70,0,0,0,0,0,0.99,1.09,0.99,0.71,sunshine
70,0,0,0,0,0,0.79,1.05,1.09,0.78,keebler
70,0,0,0,0,0,1.03,1.09,0.89,0.64,keebler
70,0,0,0,0,0,1.09,1.09,1.19,0.64,keebler
70,0,0,0,0,0,0.99,1.09,1.19,0.71,keebler
70,0,0,0,1,0,1.09,1.05,0.95,0.68,keebler
70,0,0,0,0,0,0.89,1.19,0.99,0.78,keebler
70,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
70,0,0,0,0,0,1.09,1.09,1.29,0.78,keebler
70,0,0,0,0,1,0.88,1.15,1.25,0.59,keebler
70,0,0,0,0,0,0.88,1.25,1.25,0.65,keebler
70,0,0,0,0,0,1.09,1.19,1.29,0.78,keebler
70,0,0,0,0,0,1.09,1.21,1.09,0.78,keebler
70,0,0,0,0,0,0.98,1.09,1.11,0.79,keebler
70,0,0,0,0,0,1.09,1.21,1.29,0.93,keebler
70,0,0,0,0,0,1.05,1.25,0.99,0.65,keebler
70,0,0,0,0,0,1.05,1.09,0.99,0.65,keebler
70,0,0,0,0,0,1.09,1.21,1.29,0.72,keebler
71,0,0,0,0,0,0.96,0.99,0.89,0.68,nabisco
71,0,1,0,0,0,0.59,0.99,0.95,0.69,sunshine
71,0,0,0,0,0,0.78,0.88,0.88,0.59,nabisco
71,0,0,0,0,0,0.89,0.99,0.89,0.69,nabisco
